SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR
1733,Dider Laboratories (Ayurvedic),Join Art,Liquid,Vaskar Lavan,AY-24-A-038
1734,Dider Laboratories (Ayurvedic),Ureldx,Capsule,Golden Rod,AY-24-A-034
1735,Dider Laboratories (Ayurvedic),Winter Vit,Capsule,Ashwagandha,AY-24-A-054
1736,Dider Laboratories (Ayurvedic),D-Sleep,Tablet,Nidrakar Bati,AY-34-A-043
1737,Dider Laboratories (Ayurvedic),Didar Spirulina,Capsule,Spirulina,AY-24-A-033
1738,Dider Laboratories (Ayurvedic),Capsule-X,Semi-Solid,Shri Kameswar Modak,AY-24-A-049
1739,Dider Laboratories (Ayurvedic),Powder-RX,Powder,Nagbaladya Churna,AY-24-A-047
1740,Dider Laboratories (Ayurvedic),Danoplex-D,Powder,Chandanadi Churna,AY-24-A-048
1741,Ego Pharma (Ay),Core-PHB,Tablet,Green Tea,AY-02-A-024
1742,Ego Pharma (Ay),Intra Neem,Capsule,Neem,AY-02-A-025
1743,Ego Pharma (Ay),Bonesis,Tablet,Sulantak Churna / Shankhadi Churna,AY-02-A-026
1744,Ego Pharma (Ay),Broca-5,Capsule,Swaskaschintamoni,AY-02-A-022
1745,Ego Pharma (Ay),Gingo IBF,Tablet,Ginkgo Biloba,AY-02-A-023
1746,Ego Pharma (Ay),Vipro,Capsule,Ratibilas Bati,AY-2-A-019
1747,Ego Pharma (Ay),Egolife,Tablet,Makardhwaj Rasayan,AY-2-A-012
1748,Ego Pharma (Ay),EFL-1,Tablet,Joubansatadal,AY-2-A-015
1749,Ego Pharma (Ay),Egoderm Cream,Cream,Gandhakadi Malahar / Gandhak Malam,AY-2-A-020
1750,Ego Pharma (Ay),BL-5,Tablet,Guduchydi Louha,AY-2-A-013
1751,Ego Pharma (Ay),Manikya Ras,Tablet,Manikya Ras,AY-2-A-017
1752,Ego Pharma (Ay),Jolly-10,Tablet,Brihat Bat Chintamani,AY-2-A-014
1753,Ego Pharma (Ay),Gasaid,Tablet,Dhatri Louha,AY-2-A-018
1754,Ego Pharma (Ay),Diacon,Capsule,Bahu Mutrantak Ras,AY-2-A-016
1755,Ego Pharma (Ay),Topmix-7,Capsule,Joubansatadal,AY-2-A-021
1756,Ego Pharma (Ay),Lacolex,Syrup,Ashokarista,AY-2-A-001
1757,Ego Pharma (Ay),Ferex,Syrup,Louhasav,AY-2-A-002
1758,Ego Pharma (Ay),Extrax,Syrup,Aravindasav,AY-2-A-003
1759,Ego Pharma (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-2-A-004
1760,Ego Pharma (Ay),Live-Ex,Syrup,Amritarista,AY-2-A-005
1761,Ego Pharma (Ay),Brihat Basbaleha,Syrup,Brihat Basabaleha,AY-2-A-006
1762,Ego Pharma (Ay),Exram,Syrup,Amalaki Rasayan,AY-2-A-007
1763,Ego Pharma (Ay),Chandanasav,Syrup,Chandanasav,AY-2-A-008
1764,Ego Pharma (Ay),Vasakarista,Syrup,Vasakarista / Vasakasav,AY-2-A-009
1765,Ego Pharma (Ay),Bhimras,Syrup,Bhimras,AY-2-A-010
1766,Ego Pharma (Ay),Sanjivani Rasayan,Syrup,Sanjivani Rasayan,AY-2-A-011
1767,Ego Pharma (Ay),Egisol,Tablet,Ginger,AY-02-A-027
1768,Ego Pharma (Ay),Tribinex,Capsule,Echinacea,AY-02-A-028
1769,Ego Pharma (Ay),Malkshi,Tablet,Cowhage,AY-02-A-029
1770,Ego Pharma (Ay),Desclow,Capsule,Devil's Claw,AY-02-A-030
1771,Ego Pharma (Ay),Egolina,Tablet,Spirulina 500 mg,AY-02--031
1772,Ego Pharma (Ay),Efeeling,Capsule,Kava Kava,AY-02-A-032
1773,Ego Pharma (Ay),V-Col,Capsule,Kalamegh,AY-02-A-033
1774,Ego Pharma (Ay),Kursiaid,Tablet,Kurchi,AY-02-A-034
1775,Ego Pharma (Ay),Actrinex,Tablet,Brewers Yeast,AY-02-A-035
1776,Ego Pharma (Ay),Juvi,Syrup,Wild Carrot,AY-02-A-036
1777,Ego Pharma (Ay),Deusol,Capsule,Chirata,AY-02-A-037
1778,Ego Pharma (Ay),Diadip,Capsule,Jambolan / Syzygium,AY-02-A-038
1779,Ego Pharma (Ay),TopGn,Capsule,Ginseng,AY-02-A-039
1780,Ego Pharma (Ay),Nigado,Capsule,Negundu/Vitex,AY-02-A-040
1781,Ego Pharma (Ay),Costasol,Syrup,Bengle Quince,AY-02-A-041
1782,Ego Pharma (Ay),Syatolex,Capsule,Pushyanugn Churna,AY-02-A-042
1783,Ego Pharma (Ay),Binosis,Tablet,Horsetail,AY-02-A-043
1784,Ego Pharma (Ay),Vipinon,Capsule,Sotamul,AY-02-A-044
1785,Ego Pharma (Ay),Elone,Capsule,Water Cress 500 mg,AY-02-A-045
1786,Ego Pharma (Ay),Malonar,Capsule,Ashwagandha,AY-02-A-046
1787,Empiric Laboratories (Ayurvedic),Anon,Syrup,Saribadyarista,AY-082-A-002
1788,Empiric Laboratories (Ayurvedic),Pro-Max,Syrup,Draksharista,AY-082-A-001
1789,Empiric Laboratories (Ayurvedic),Axiom,Syrup,Chandanasav,AY-082-A-003
1790,Empiric Laboratories (Ayurvedic),Dexost,Liquid,Dasamularista,AY-82-A-016
1791,Empiric Laboratories (Ayurvedic),Sentrox,Liquid,Aswagandharista,AY-82-A-018
1792,Empiric Laboratories (Ayurvedic),Tryan,Liquid,Amalaki Rasayan,AY-82-A-019
1793,Empiric Laboratories (Ayurvedic),Pax-male,Capsule,Aswagandharista,AY-82-A-020
1794,Empiric Laboratories (Ayurvedic),Cu-Nerve,Capsule,Capsicum / Cayeni,AY-82-A-023
1795,Empiric Laboratories (Ayurvedic),Xingo-E,Capsule,Ginkgo Biloba 120 mg,AY-82-A-024
1796,Empiric Laboratories (Ayurvedic),Rexodyn,Capsule,Ginseng,AY-82-A-025
1797,Empiric Laboratories (Ayurvedic),Urovine,Capsule,Puncture Vine,AY-82-A-026
1798,Empiric Laboratories (Ayurvedic),Ostylon,Capsule,Devil's Claw,AY-82-A-027
1799,Empiric Laboratories (Ayurvedic),Prove-E,Capsule,Kalozira Oil,AY-82-A-028
1800,Empiric Laboratories (Ayurvedic),Orcium,Capsule,St. John's Wort,AY-82-A-043
1801,Empiric Laboratories (Ayurvedic),Pmint,Liquid,Pipermint/Pudina,AY-82-A-029
1802,Empiric Laboratories (Ayurvedic),Eselux,Powder,Ispaghula Husk,AY-82-A-030
1803,Empiric Laboratories (Ayurvedic),Femibac,Capsule,Black Cohosh,AY-82-A-031
1804,Empiric Laboratories (Ayurvedic),Enocia,Capsule,Echinacea,AY-82-A-032
1805,Empiric Laboratories (Ayurvedic),Elink,Capsule,Horseradish,AY-82-A-033
1806,Empiric Laboratories (Ayurvedic),Siffin,Capsule,Horsetail,AY-82-A-034
1807,Empiric Laboratories (Ayurvedic),Filgro,Liquid,Ginseng,AY-82-A-035
1808,Empiric Laboratories (Ayurvedic),Enfiman,Capsule,Chirata,AY-82-A-036
1809,Empiric Laboratories (Ayurvedic),Spid,Capsule,Ginger,AY-82-A-037
1810,Empiric Laboratories (Ayurvedic),Respi,Capsule,Astragalus,AY-82-A-038
1811,Empiric Laboratories (Ayurvedic),Facotix,Capsule,Water Cress,AY-82-A-039
1812,Empiric Laboratories (Ayurvedic),Ossica,Capsule,Saw Palmetto,AY-82-A-040
1813,Empiric Laboratories (Ayurvedic),Tipic,Capsule,Valerian,AY-82-A-042
1814,Empiric Laboratories (Ayurvedic),Dexost DS,Liquid,Arjunarista,AY-82-A-044
1815,Empiric Laboratories (Ayurvedic),Silina,Capsule,Spirulina 500 mg,AY-82-A-045
1816,Empiric Laboratories (Ayurvedic),Gini-E,Capsule,Ginkgo Biloba,AY-82-A-046
1817,Empiric Laboratories (Ayurvedic),Rexo-E,Tablet,Ginseng,AY-82-A-047
1818,Empiric Laboratories (Ayurvedic),Rochi Gold,Capsule,Yarrow,AY-82-A-048
1819,Empiric Laboratories (Ayurvedic),Spid,Liquid,Yarrow,AY-82-A-049
1820,Empiric Laboratories (Ayurvedic),Limaton,Liquid,Silymarin,AY-82-A-050
1821,Empiric Laboratories (Ayurvedic),Fruten-B,Liquid,Balarista,AY-82-A-017
1822,Empiric Laboratories (Ayurvedic),Lemat-E,Capsule,Milk Thistle 70 mg,AY-82-A-021
1823,Empiric Laboratories (Ayurvedic),Silvalina,Capsule,Spirulina,AY-82-A-022
1824,Empiric Laboratories (Ayurvedic),Darlic,Capsule,Mucuna Pruriens,AY-82-A-041
1825,Empiric Laboratories (Ayurvedic),Exod,Syrup,Vasakarista / Vasakasav,AY-82-A-004
1826,Empiric Laboratories (Ayurvedic),R-dix,Syrup,Ashokarista,AY-82-A-005
1827,Empiric Laboratories (Ayurvedic),Cidex,Tablet,Vaskar Lavan,AY-82-A-006
1828,Empiric Laboratories (Ayurvedic),Favor,Tablet,Brihat Bangeswar,AY-82-A-007
1829,Empiric Laboratories (Ayurvedic),Ogen,Tablet,Icchabhedi Ras,AY-82-A-008
1830,Empiric Laboratories (Ayurvedic),Oxy-P,Capsule,Lilabilas,AY-82-A-009
1831,Empiric Laboratories (Ayurvedic),Cupid,Capsule,Ratibilas Bati,AY-82-A-010
1832,Empiric Laboratories (Ayurvedic),E-Flex,Capsule,Nagendra Bati,AY-82-A-011
1833,Empiric Laboratories (Ayurvedic),Xio-Max,Capsule,Manmathavra Ras,AY-82-A-012
1834,Empiric Laboratories (Ayurvedic),Inzed,Capsule,Brihat Chandrodaya Makardwaja,AY-82-A-013
1835,Empiric Laboratories (Ayurvedic),Fitex,Capsule,Kamini Vidravan Ras,AY-82-A-014
1836,Empiric Laboratories (Ayurvedic),Emrost,Capsule,Makardhwaj Rasayan,AY-82-A-015
1837,Ergon Pharmaceutical (Ay),Hemo Pure,Liquid,Amalaki Rasayan,AY-91-A-053
1838,Ergon Pharmaceutical (Ay),Cardo Care,Liquid,Arjunarista,AY-91-A-054
1839,Ergon Pharmaceutical (Ay),CureFev,Liquid,Amritastak Kwath,AY-91-A-055
1840,Ergon Pharmaceutical (Ay),Tox Clean,Liquid,Manjisthasav,AY-91-A-056
1841,Ergon Pharmaceutical (Ay),AnPile,Liquid,Abhayarista,AY-91-A-057
1842,Ergon Pharmaceutical (Ay),Anap,Oil (Liquid),Ambatari Taila,AY-91-A-058
1843,Ergon Pharmaceutical (Ay),CereCool,Oil (Liquid),Trisati Prasarani Taila,AY-91-A-059
1844,Ergon Pharmaceutical (Ay),Hepa Cure,Capsule,Milk Thistle,AY-91-A-060
1845,Ergon Pharmaceutical (Ay),Max Join,Capsule,Negundu/Vitex,AY-91-A-061
1846,Ergon Pharmaceutical (Ay),Meno-CR-40,Capsule,Black Cohosh,AY-91-A-062
1847,Ergon Pharmaceutical (Ay),Max Bone-D,Capsule,Manjistha/Rubia,AY-91-A-063
1848,Ergon Pharmaceutical (Ay),E-GB 60,Capsule,Ginkgo Biloba,AY-91-A-064
1849,Ergon Pharmaceutical (Ay),Posta Care,Capsule,Saw Palmetto 160 mg,AY-91-A-065
1850,Ergon Pharmaceutical (Ay),E-Green,Capsule,Asparagus,AY-91-A-066
1851,Ergon Pharmaceutical (Ay),Ergo Cof,Syrup,Vasaka / Jastishia,AY-91-A-028
1852,Ergon Pharmaceutical (Ay),E-Bone-D,Tablet,Brihat Bat Chintamani,AY-91-A-029
1853,Ergon Pharmaceutical (Ay),Dib Off,Tablet,Bahu Mutrantak Ras,AY-91-A-030
1854,Ergon Pharmaceutical (Ay),S-Clean,Powder,Ispaghula Husk,AY-91-A-032
1855,Ergon Pharmaceutical (Ay),Ergo Fort,Syrup,Balarista,AY-91-A-033
1856,Ergon Pharmaceutical (Ay),Ergoin,Tablet,Brihat Chandrodaya Makardwaja,AY-91-A-034
1857,Ergon Pharmaceutical (Ay),E-OPI,Capsule,Lilabilas,AY-91-A-035
1858,Ergon Pharmaceutical (Ay),Penoil,Oil (Liquid),Shri Gopal Taila,AY-91-A-036
1859,Ergon Pharmaceutical (Ay),Himsagar,Oil (Liquid),Himsagar Taila,AY-91-A-037
1860,Ergon Pharmaceutical (Ay),Green Tea,Powder,Green Tea,AY-91-A-038
1861,Ergon Pharmaceutical (Ay),Aro Join,Tablet,Capsicum / Cayeni,AY-91-A-039
1862,Ergon Pharmaceutical (Ay),Ero Lina,Capsule,Spirulina,AY-91-A-040
1863,Ergon Pharmaceutical (Ay),E-Leuco,Tablet,Parbati Ras,AY-91-A-041
1864,Ergon Pharmaceutical (Ay),Soyamix,Powder,Soya Lecithin Vitamineral Mix,AY-91-A-043
1865,Ergon Pharmaceutical (Ay),Primrose,Capsule,Evening Primrose Oil,AY-91-A-044
1866,Ergon Pharmaceutical (Ay),Etadin,Capsule,Echinacea,AY-91-A-045
1867,Ergon Pharmaceutical (Ay),Aro Bion,Tablet,Brihat Vat Gajangkush,AY-91-A-046
1868,Ergon Pharmaceutical (Ay),Memo Gain,Tablet,Saraswata Churna,AY-91-A-047
1869,Ergon Pharmaceutical (Ay),Libimolt,Semi-Solid,Sukrasanjibani Modak,AY-91-A-007
1870,Ergon Pharmaceutical (Ay),Eto Nip,Tablet,Devil's Claw,AY-91-A-042
1871,Ergon Pharmaceutical (Ay),Esterine,Liquid,Myrrh,AY-91-A-031
1872,Ergon Pharmaceutical (Ay),Germ-X,Hand Sanitizer,Sumatra Benzoin,AY-91-A-069
1873,Ergon Pharmaceutical (Ay),Ranger,Hand Sanitizer,Sage Cleanser,AY-91-A-067
1874,Ergon Pharmaceutical (Ay),Kleen-X,Hand Sanitizer,Woundwort Cleanzer,AY-91-A-068
1875,Ergon Pharmaceutical (Ay),Ermet,Liquid,Kutajarista,AY-91-A-001
1876,Ergon Pharmaceutical (Ay),Mestron,Liquid,Ashokarista,AY-91-A-002
1877,Ergon Pharmaceutical (Ay),Ergoliv,Liquid,Rohitakarista,AY-91-A-003
1878,Ergon Pharmaceutical (Ay),Babicon,Liquid,Aravindasav,AY-91-A-004
1879,Ergon Pharmaceutical (Ay),Gynover,Liquid,Jirakadyarista / Jirakarista,AY-91-A-005
1880,Ergon Pharmaceutical (Ay),Ergovit,Liquid,Dasamularista,AY-91-A-006
1881,Ergon Pharmaceutical (Ay),Libifort,Liquid,Bhimras,AY-91-A-008
1882,Ergon Pharmaceutical (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-91-A-009
1883,Ergon Pharmaceutical (Ay),Hemofresh,Liquid,Saribadyarista,AY-91-A-010
1884,Ergon Pharmaceutical (Ay),Libiton,Liquid,Aswagandharista,AY-91-A-011
1885,Ergon Pharmaceutical (Ay),Luconil,Liquid,Patrangasav,AY-91-A-012
1886,Ergon Pharmaceutical (Ay),Vivion,Liquid,Chandanasav,AY-91-A-013
1887,Ergon Pharmaceutical (Ay),Danto Care,Powder,Dashan Sanskar Churna,AY-91-A-014
1888,Ergon Pharmaceutical (Ay),Helmitex,Liquid,Mustakadi Kwath,AY-91-A-015
1889,Ergon Pharmaceutical (Ay),Ergopec,Liquid,Kanakasav,AY-91-A-016
1890,Ergon Pharmaceutical (Ay),Ergozim,Liquid,Mustakarista,AY-91-A-017
1891,Ergon Pharmaceutical (Ay),Ergo Power,Capsule,Joubansatadal,AY-91-A-018
1892,Ergon Pharmaceutical (Ay),Night Ex,Capsule,Ratibilas Bati,AY-91-A-019
1893,Ergon Pharmaceutical (Ay),Ergorestore,Capsule,Manmathavra Ras,AY-91-A-020
1894,Ergon Pharmaceutical (Ay),Ergo Stop,Capsule,Kamini Vidravan Ras,AY-91-A-021
1895,Ergon Pharmaceutical (Ay),Ergovit Plus,Capsule,Makardhwaj Rasayan,AY-91-A-022
1896,Ergon Pharmaceutical (Ay),Ergo Sol,Capsule,Prameha Setu,AY-91-A-023
1897,Ergon Pharmaceutical (Ay),Ergo Scab,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-91-A-024
1898,Ergon Pharmaceutical (Ay),Ergovit Gold,Tablet,Brihat Purnachandra Ras,AY-91-A-025
1899,Ergon Pharmaceutical (Ay),Ergo Nip,Tablet,Nagendra Bati,AY-91-A-026
1900,Ergon Pharmaceutical (Ay),Ergo Free,Tablet,Nibaran Bati / Sarpagandha Ghana Bati,AY-91-A-027
1901,Ergon Pharmaceutical (Ay),Hepa Cure,Liquid,Milk Thistle,AY-91-A-052
1902,Ergon Pharmaceutical (Ay),Azma Care,Tablet,Swaskaschintamoni,AY-91-A-051
1903,Ergon Pharmaceutical (Ay),Di-Care,Capsule,Rehmania,AY-91-A-050
1904,Ergon Pharmaceutical (Ay),E-Bilo-60,Tablet,Ginkgo Biloba,AY-91-A-049
1905,Ergon Pharmaceutical (Ay),Ergo Ging,Capsule,Ginseng,AY-91-A-048
1906,Ergon Pharmaceutical (Ay),Immu-Ex,Liquid,Barisar Ras,AY-91-A-073
1907,Ergon Pharmaceutical (Ay),Neuro-EX,Capsule,Batari Gugglu,AY-91-A-074
1908,Ergon Pharmaceutical (Ay),FevX,Capsule,Brihat Sarvajwar Har Louha,AY-91-A-076
1909,Ergon Pharmaceutical (Ay),AsQuit,Tablet,Manikya Ras,AY-91-A-077
1910,Ergon Pharmaceutical (Ay),FuSo,Lotion,Phytolacca,AY-91-A-078
1911,Ergon Pharmaceutical (Ay),Ren-Kear,Capsule,Puncture Vine,AY-91-A-079
1912,Ergon Pharmaceutical (Ay),Ren-Kear,Syrup,Puncture Vine,AY-91-A-080
1913,Ergon Pharmaceutical (Ay),Neph Kear,Capsule,Punarnava,AY-91-A-081
1914,Ergon Pharmaceutical (Ay),Xten,Liquid,Cowhage,AY-91-A-082
1915,Ergon Pharmaceutical (Ay),Libi Ex,Syrup,Sotamul,AY-91-A-083
1916,Ergon Pharmaceutical (Ay),Al Quit,Capsule,Neem,AY-91-A-086
1917,Ergon Pharmaceutical (Ay),Slep-Ex,Capsule,Sarpagondha,AY-91-A-087
1918,Ergon Pharmaceutical (Ay),Mushy,Tablet,Aloe,AY-91-A-089
1919,Ergon Pharmaceutical (Ay),P-Kear,Capsule,Arshahara Bati,AY-91-A-090
1920,Ergon Pharmaceutical (Ay),Pro-B,Tablet,Brewers Yeast,AY-91-A-091
1921,Esatern Harbal Products (Ay),Dasamularista,Liquid,Dasamularista,AY-112-A-001
1922,Esatern Harbal Products (Ay),Draksharista,Liquid,Draksharista,AY-112-A-004
1923,Esatern Harbal Products (Ay),Ashokarista,Liquid,Ashokarista,AY-112-A-005
1924,Esatern Harbal Products (Ay),Vasakarista,Liquid,Vasakarista / Vasakasav,AY-112-A-006
1925,Esatern Harbal Products (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-112-A-008
1926,Esatern Harbal Products (Ay),Louhasav,Liquid,Louhasav,AY-112-A-012
1927,Esatern Harbal Products (Ay),Kalameghasav,Liquid,Kalameghasav,AY-112-A-014
1928,Esatern Harbal Products (Ay),Gandhak Malam,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-112-A-015
1929,Esatern Harbal Products (Ay),Amalaki Rasayan,Liquid,Amalaki Rasayan,AY-112-A-018
1930,Esatern Harbal Products (Ay),Jamani Arka,Liquid,Jamani Arka,AY-112-A-021
1931,Esatern Harbal Products (Ay),Chandanasav,Liquid,Chandanasav,AY-112-A-022
1932,Esatern Harbal Products (Ay),Patrangasav,Liquid,Patrangasav,AY-112-A-023
1933,Esatern Harbal Products (Ay),rohitakarista,Liquid,Rohitakarista,AY-112-A-024
1934,Esatern Harbal Products (Ay),Kutajarista,Liquid,Kutajarista,AY-112-A-025
1935,Esatern Harbal Products (Ay),Balarista,Liquid,Balarista,AY-112-A-026
1936,Esatern Harbal Products (Ay),Arjunarista,Liquid,Arjunarista,AY-112-A-027
1937,Esatern Harbal Products (Ay),Mustakarista,Liquid,Mustakarista,AY-112-A-028
1938,Esatern Harbal Products (Ay),Eladi Gudika,Liquid,Eladi Gudika,AY-112-A-034
1939,Esatern Harbal Products (Ay),Aravindasav,Liquid,Aravindasav,AY-112-A-035
1940,Esthetic Laboratory (Ayurvedic),Meno-E,Liquid,Ashokarista,AY-36-A-001
1941,Esthetic Laboratory (Ayurvedic),Res-Vin,Liquid,Maha Draksharista,AY-36-A-002
1942,Esthetic Laboratory (Ayurvedic),Es-Vit,Liquid,Dasamularista,AY-36-A-003
1943,Esthetic Laboratory (Ayurvedic),Evas Plus,Liquid,Vasakarista / Vasakasav,AY-36-A-004
1944,Esthetic Laboratory (Ayurvedic),Es-Press,Capsule,Sarpagondha,AY-36-A-005
1945,Esthetic Laboratory (Ayurvedic),Dia-Es,Capsule,Bahu Mutrantak Ras,AY-36-A-006
1946,Esthetic Laboratory (Ayurvedic),Joubansatadal,Capsule,Joubansatadal,AY-36-A-007
1947,Esthetic Laboratory (Ayurvedic),Libi-Es,Capsule,Ratibilas Bati,AY-36-A-008
1948,Esthetic Laboratory (Ayurvedic),Carmin ES,Capsule,Abipattikar Churna,AY-36-A-009
1949,Esthetic Laboratory (Ayurvedic),Rheuma Es,Capsule,Brihat Vat Gajangkush,AY-36-A-010
1950,Esthetic Laboratory (Ayurvedic),Memo Es,Capsule,Saraswata Churna,AY-36-A-011
1951,Esthetic Laboratory (Ayurvedic),Rasa Sanjivan,Syrup,Sanjivani Rasayan,AY-36-A-012
1952,Esthetic Laboratory (Ayurvedic),Es-Card,Syrup,Arjunarista,AY-36-A-013
1953,Esthetic Laboratory (Ayurvedic),ES-G,Capsule,Vitex Negundo 500 mg,AY-36-A-014
1954,Esthetic Laboratory (Ayurvedic),Es-Loba,Capsule,Ginkgo Biloba 120 mg,AY-36-A-015
1955,Esthetic Laboratory (Ayurvedic),Es-Seng,Capsule,Panax Ginseng,AY-36-A-016
1956,Esthetic Laboratory (Ayurvedic),Joint-ES,Capsule,Capsicum 500 mg,AY-36-A-017
1957,Esthetic Laboratory (Ayurvedic),Pedi-Es,Liquid,Aravindasav,AY-36-A-018
1958,Esthetic Laboratory (Ayurvedic),Es-Kali,Liquid,Purnarnaba Mandur,AY-36-A-019
1959,Esthetic Laboratory (Ayurvedic),Es-Liv,Liquid,Rohitakarista,AY-36-A-020
1960,Evergreen Laboratories (Ay),G-Care,Liquid,Arjunarista,AY-19-A-002
1961,Evergreen Laboratories (Ay),Azmano,Liquid,Kanakasav,AY-19-A-005
1962,Evergreen Laboratories (Ay),Marlan,Liquid,Punarnavadyarista,AY-19-A-007
1963,Evergreen Laboratories (Ay),Diagas,Liquid,Jirakadyarista / Jirakarista,AY-19-A-009
1964,Evergreen Laboratories (Ay),Ruchi Ever,Liquid,Balarista,AY-19-A-010
1965,Evergreen Laboratories (Ay),Ostiliv,Liquid,Rohitakarista,AY-19-A-011
1966,Evergreen Laboratories (Ay),Marten-HB,Liquid,Dasamularista,AY-19-A-013
1967,Evergreen Laboratories (Ay),Tulsiv,Liquid,Draksharista,AY-19-A-017
1968,Evergreen Laboratories (Ay),Pwji Ever,Liquid,Ashokarista,AY-19-A-018
1969,F.S. Pharmaceuticals (Ayurvedic),Syno Cure,Oil (Liquid),Maha Dasamul Taila,AY-18-A-001
1970,F.S. Pharmaceuticals (Ayurvedic),Bonokushum Oil,Oil (Liquid),Sharabindu Taila,AY-18-A-002
1971,F.S. Pharmaceuticals (Ayurvedic),Shugondhiraj Oil,Oil (Liquid),Laxmibilas Taila,AY-18-A-003
1972,F.S. Pharmaceuticals (Ayurvedic),Cardo Cure,Liquid,Arjunarista,AY-18-A-004
1973,F.S. Pharmaceuticals (Ayurvedic),Vito Cure,Liquid,Balarista,AY-18-A-005
1974,F.S. Pharmaceuticals (Ayurvedic),Fema Cure,Liquid,Upasam,AY-18-A-006
1975,F.S. Pharmaceuticals (Ayurvedic),Cough Cure,Liquid,Basadi Kwath,AY-18-A-007
1976,F.S. Pharmaceuticals (Ayurvedic),Herbovit,Liquid,Aswagandharista,AY-18-A-022
1977,F.S. Pharmaceuticals (Ayurvedic),Haemoherb-S,Liquid,Saribadyarista,AY-18-A-021
1978,F.S. Pharmaceuticals (Ayurvedic),F.S. Ginseng,Liquid,Ginseng,AY-18-A-023
1979,F.S. Pharmaceuticals (Ayurvedic),Joyton,Liquid,Sotamul,AY-18-A-024
1980,F.S. Pharmaceuticals (Ayurvedic),F.S. Pudina,Liquid,Arq Poodina,AY-18-A-025
1981,F.S. Pharmaceuticals (Ayurvedic),Herboclean-S,Liquid,Kalamegh,AY-18-A-026
1982,F.S. Pharmaceuticals (Ayurvedic),Libidoherb-S,Liquid,Sanjivani Rasayan,AY-18-A-027
1983,F.S. Pharmaceuticals (Ayurvedic),Herbolax,Liquid,Jayphal,AY-18-A-028
1984,F.S. Pharmaceuticals (Ayurvedic),Peptoherb,Tablet,Bhubaneswar,AY-18-A-030
1985,F.S. Pharmaceuticals (Ayurvedic),F.S. Vasaka,Liquid,Vasaka / Jastishia,AY-18-A-029
1986,F.S. Pharmaceuticals (Ayurvedic),Ruchi-Herb,Tablet,Water Cress,AY-18-A-031
1987,F.S. Pharmaceuticals (Ayurvedic),Nutranil,Tablet,Aloe,AY-18-A-032
1988,F.S. Pharmaceuticals (Ayurvedic),Emacin,Tablet,Lobelia Extract,AY-18-A-033
1989,F.S. Pharmaceuticals (Ayurvedic),Centella-H,Tablet,Thankuni,AY-18-A-034
1990,F.S. Pharmaceuticals (Ayurvedic),DP-Herb,Capsule,Garlic,AY-18-A-035
1991,F.S. Pharmaceuticals (Ayurvedic),Mvcal-H,Capsule,Spirulina,AY-18-A-036
1992,Fame Laboratories (Ay),Biliv,Capsule,Arogya Vardhani,AY-142-A-014
1993,Fame Laboratories (Ay),Abhya Bati,Capsule,Abhya Bati,AY-142-A-028
1994,Fame Laboratories (Ay),Amrita,Liquid,Amritarista,AY-142-A-029
1995,Fame Laboratories (Ay),Amlafame,Liquid,Amalaki Rasayan,AY-142-A-030
1996,Fame Laboratories (Ay),Pilonil,Liquid,Abhayarista,AY-142-A-031
1997,Fame Laboratories (Ay),Rohifame,Liquid,Rohitakarista,AY-142-A-032
1998,Fame Laboratories (Ay),Non-D,Liquid,Jambadyarista,AY-142-A-033
1999,Fame Laboratories (Ay),Leucofame,Liquid,Patrangasav,AY-142-A-001
2000,Fame Laboratories (Ay),Dysenzi,Liquid,Kutajarista,AY-142-A-003
2001,Fame Laboratories (Ay),Famex,Liquid,Draksharista,AY-142-A-004
2002,Fame Laboratories (Ay),Zyfame,Liquid,Jirakadyarista / Jirakarista,AY-142-A-005
2003,Fame Laboratories (Ay),Famevit,Liquid,Balarista,AY-142-A-006
2004,Fame Laboratories (Ay),Prema,Capsule,Ratibilas Bati,AY-142-A-007
2005,Fame Laboratories (Ay),Stimu-5,Capsule,Joubansatadal,AY-142-A-008
2006,Fame Laboratories (Ay),Diaherb,Capsule,Bahu Mutrantak Ras,AY-142-A-009
2007,Fame Laboratories (Ay),Venery Oil,Oil (Liquid),Shri Gopal Taila,AY-142-A-010
2008,Fame Laboratories (Ay),Rejuvena,Capsule,Nimbadi Churna,AY-142-A-011
2009,Fame Laboratories (Ay),Male Plus,Liquid,Sanjivani Rasayan,AY-142-A-012
2010,Fame Laboratories (Ay),Ostex,Capsule,Nagendra Bati,AY-142-A-013
2011,Feni Dawakhana Ayurvedic,Leucon,Liquid,Patrangasav,AY-118-A-001
2012,Feni Dawakhana Ayurvedic,Feni Jigar,Liquid,Louhasav,AY-118-A-002
2013,Feni Dawakhana Ayurvedic,Cardifen,Liquid,Arjunarista,AY-118-A-003
2014,Feni Dawakhana Ayurvedic,Amody,Liquid,Kutajarista,AY-118-A-004
2015,Feni Dawakhana Ayurvedic,Chandanasave,Liquid,Chandanasav,AY-118-A-005
2016,Feni Dawakhana Ayurvedic,Saribadyarista,Liquid,Saribadyarista,AY-118-A-006
