name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
DEVINE PHARMACEUTICALS (AY),Kurchi Tab,Tablet,Kutajaghana Bati/Kutaja Bati,AY-45-A-016,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Uritab,Capsule,Chandrangshu Ras,AY-45-A-017,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Neurotab,Capsule,Panchamrita Louha Guggulu,AY-45-A-018,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Toneup,Capsule,Puspadhanva,AY-45-A-019,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Ltab,Capsule,Pradarari Ras,AY-45-A-020,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Restovine,Semi-Solid,Chyabanprash,AY-45-A-021,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Stimula,Capsule,Swarna Banga,AY-45-A-022,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Dico,Liquid,Vasakarista / Vasakasav,AY-45-A-023,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),HV Tone,Liquid,Upasam,AY-45-A-024,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Dvtone,Liquid,Balarista,AY-45-A-025,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Dapsy,Liquid,Amritarista,AY-45-A-026,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),DM Cure,Tablet,Bahu Mutrantak Ras,AY-45-A-027,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),HD Care,Liquid,Arjunarista,AY-45-A-028,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Dinil,Liquid,Jambadyarista,AY-45-A-029,Ayurvedic,Not Specified
DEVINE PHARMACEUTICALS (AY),Pex,Liquid,Mustakarista,AY-45-A-030,Ayurvedic,Not Specified
DHAKA HARBIC LAB (AY),Krimi Mudgar Ras,Tablet,Krimi Mudgar Ras,AY-118-A-001,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Menudex,Liquid,Patrangasav,AY-24-A-001,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Durinex,Liquid,Chandanasav,AY-24-A-002,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Dutal,Liquid,Draksharista,AY-24-A-003,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Joubon-X,Tablet,Joubansatadal,AY-24-A-015,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Bathac,Tablet,Brihat Bat Chintamani,AY-24-A-016,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),No-Leku,Tablet,Pradarari Ras,AY-24-A-017,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Ministrodex,Tablet,Raja Prabartini Bati,AY-24-A-018,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Zero-dia,Tablet,Bahu Mutrantak Ras,AY-24-A-019,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Ministro Cure,Syrup,Ashokarista,AY-24-A-020,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Hidex,Tablet,Kamini Vidravan Ras,AY-24-A-021,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Maximum,Tablet,Ananga Kusumakar Ras,AY-24-A-022,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Cascaria,Tablet,Amrakhashi,AY-24-A-023,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Vermicide,Tablet,Krimighatini Batika,AY-24-A-024,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Diminofen,Tablet,Tripurari Ras,AY-24-A-025,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Dxzim-Vit,Tablet,Jogendra Ras,AY-24-A-026,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Hazam,Capsule,Mritunjoy Ras,AY-24-A-027,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Uro-Plus,Capsule,Saraswata Churna,AY-24-A-028,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Gasotak,Capsule,Amlapittantak Ras,AY-24-A-029,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Pathical,Capsule,Brihat Vat Gajangkush,AY-24-A-030,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Purnoras,Capsule,Brihat Purnachandra Ras,AY-24-A-031,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),High-X,Capsule,Ratibilas Bati,AY-24-A-032,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Diploplex-D,Liquid,Balarista,AY-024-A-005,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Dx-P-Roshon,Liquid,Dasamularista,AY-024-A-004,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),AC-Cure,Liquid,Amalaki Rasayan,AY-024-A-006,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Dep-Ton,Liquid,Aswagandharista,AY-024-A-007,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Rijonacad,Liquid,Arjunarista,AY-024-A-008,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Hormo-D,Liquid,Sanjivani Rasayan,AY-024-A-009,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),P-Mases Oil,Oil (Liquid),Maha Chandanadi Taila,AY-024-A-010,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Ayucid,Liquid,Abhayarista,AY-024-A-011,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Sanji Plus,Semi-Solid,Sukrasanjibani Modak,AY-024-A-012,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Chabon Prash-D,Semi-Solid,Chyabanprash,AY-024-A-013,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Sadaskin,Liquid,Saribadyarista,AY-024-A-014,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Max Gineseng,Liquid,Ginseng,AY-24-A-039,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),D-Siblin,Powder,Ispaghula Husk,AY-24-A-037,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Intense-D,Oil (Liquid),Shri Gopal Taila,AY-24-A-036,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Pharmaton-30,Liquid,Bhimras,AY-24-A-040,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),D-Bajikoron,Liquid,Mritasanjibani (Bajikaran),AY-24-A-044,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Join Art,Liquid,Vaskar Lavan,AY-24-A-038,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Ureldx,Capsule,Golden Rod,AY-24-A-034,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Winter Vit,Capsule,Ashwagandha,AY-24-A-054,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),D-Sleep,Tablet,Nidrakar Bati,AY-34-A-043,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Didar Spirulina,Capsule,Spirulina,AY-24-A-033,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Capsule-X,Semi-Solid,Shri Kameswar Modak,AY-24-A-049,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Powder-RX,Powder,Nagbaladya Churna,AY-24-A-047,Ayurvedic,Not Specified
DIDER LABORATORIES (AYURVEDIC),Danoplex-D,Powder,Chandanadi Churna,AY-24-A-048,Ayurvedic,Not Specified
EGO PHARMA (AY),Core-PHB,Tablet,Green Tea,AY-02-A-024,Ayurvedic,Not Specified
EGO PHARMA (AY),Intra Neem,Capsule,Neem,AY-02-A-025,Ayurvedic,Not Specified
EGO PHARMA (AY),Bonesis,Tablet,Sulantak Churna / Shankhadi Churna,AY-02-A-026,Ayurvedic,Not Specified
EGO PHARMA (AY),Broca-5,Capsule,Swaskaschintamoni,AY-02-A-022,Ayurvedic,Not Specified
EGO PHARMA (AY),Gingo IBF,Tablet,Ginkgo Biloba,AY-02-A-023,Ayurvedic,Not Specified
EGO PHARMA (AY),Vipro,Capsule,Ratibilas Bati,AY-2-A-019,Ayurvedic,Not Specified
EGO PHARMA (AY),Egolife,Tablet,Makardhwaj Rasayan,AY-2-A-012,Ayurvedic,Not Specified
EGO PHARMA (AY),EFL-1,Tablet,Joubansatadal,AY-2-A-015,Ayurvedic,Not Specified
EGO PHARMA (AY),Egoderm Cream,Cream,Gandhakadi Malahar / Gandhak Malam,AY-2-A-020,Ayurvedic,Not Specified
EGO PHARMA (AY),BL-5,Tablet,Guduchydi Louha,AY-2-A-013,Ayurvedic,Not Specified
EGO PHARMA (AY),Manikya Ras,Tablet,Manikya Ras,AY-2-A-017,Ayurvedic,Not Specified
EGO PHARMA (AY),Jolly-10,Tablet,Brihat Bat Chintamani,AY-2-A-014,Ayurvedic,Not Specified
EGO PHARMA (AY),Gasaid,Tablet,Dhatri Louha,AY-2-A-018,Ayurvedic,Not Specified
EGO PHARMA (AY),Diacon,Capsule,Bahu Mutrantak Ras,AY-2-A-016,Ayurvedic,Not Specified
EGO PHARMA (AY),Topmix-7,Capsule,Joubansatadal,AY-2-A-021,Ayurvedic,Not Specified
EGO PHARMA (AY),Lacolex,Syrup,Ashokarista,AY-2-A-001,Ayurvedic,Not Specified
EGO PHARMA (AY),Ferex,Syrup,Louhasav,AY-2-A-002,Ayurvedic,Not Specified
EGO PHARMA (AY),Extrax,Syrup,Aravindasav,AY-2-A-003,Ayurvedic,Not Specified
EGO PHARMA (AY),Chyabanprash,Semi-Solid,Chyabanprash,AY-2-A-004,Ayurvedic,Not Specified
EGO PHARMA (AY),Live-Ex,Syrup,Amritarista,AY-2-A-005,Ayurvedic,Not Specified
EGO PHARMA (AY),Brihat Basbaleha,Syrup,Brihat Basabaleha,AY-2-A-006,Ayurvedic,Not Specified
EGO PHARMA (AY),Exram,Syrup,Amalaki Rasayan,AY-2-A-007,Ayurvedic,Not Specified
EGO PHARMA (AY),Chandanasav,Syrup,Chandanasav,AY-2-A-008,Ayurvedic,Not Specified
EGO PHARMA (AY),Vasakarista,Syrup,Vasakarista / Vasakasav,AY-2-A-009,Ayurvedic,Not Specified
EGO PHARMA (AY),Bhimras,Syrup,Bhimras,AY-2-A-010,Ayurvedic,Not Specified
EGO PHARMA (AY),Sanjivani Rasayan,Syrup,Sanjivani Rasayan,AY-2-A-011,Ayurvedic,Not Specified
EGO PHARMA (AY),Egisol,Tablet,Ginger,AY-02-A-027,Ayurvedic,Not Specified
EGO PHARMA (AY),Tribinex,Capsule,Echinacea,AY-02-A-028,Ayurvedic,Not Specified
EGO PHARMA (AY),Malkshi,Tablet,Cowhage,AY-02-A-029,Ayurvedic,Not Specified
EGO PHARMA (AY),Desclow,Capsule,Devil's Claw,AY-02-A-030,Ayurvedic,Not Specified
EGO PHARMA (AY),Egolina,Tablet,Spirulina 500 mg,AY-02--031,Ayurvedic,Not Specified
EGO PHARMA (AY),Efeeling,Capsule,Kava Kava,AY-02-A-032,Ayurvedic,Not Specified
EGO PHARMA (AY),V-Col,Capsule,Kalamegh,AY-02-A-033,Ayurvedic,Not Specified
EGO PHARMA (AY),Kursiaid,Tablet,Kurchi,AY-02-A-034,Ayurvedic,Not Specified
EGO PHARMA (AY),Actrinex,Tablet,Brewers Yeast,AY-02-A-035,Ayurvedic,Not Specified
EGO PHARMA (AY),Juvi,Syrup,Wild Carrot,AY-02-A-036,Ayurvedic,Not Specified
EGO PHARMA (AY),Deusol,Capsule,Chirata,AY-02-A-037,Ayurvedic,Not Specified
EGO PHARMA (AY),Diadip,Capsule,Jambolan / Syzygium,AY-02-A-038,Ayurvedic,Not Specified
EGO PHARMA (AY),TopGn,Capsule,Ginseng,AY-02-A-039,Ayurvedic,Not Specified
EGO PHARMA (AY),Nigado,Capsule,Negundu/Vitex,AY-02-A-040,Ayurvedic,Not Specified
EGO PHARMA (AY),Costasol,Syrup,Bengle Quince,AY-02-A-041,Ayurvedic,Not Specified
EGO PHARMA (AY),Syatolex,Capsule,Pushyanugn Churna,AY-02-A-042,Ayurvedic,Not Specified
EGO PHARMA (AY),Binosis,Tablet,Horsetail,AY-02-A-043,Ayurvedic,Not Specified
EGO PHARMA (AY),Vipinon,Capsule,Sotamul,AY-02-A-044,Ayurvedic,Not Specified
EGO PHARMA (AY),Elone,Capsule,Water Cress 500 mg,AY-02-A-045,Ayurvedic,Not Specified
EGO PHARMA (AY),Malonar,Capsule,Ashwagandha,AY-02-A-046,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Anon,Syrup,Saribadyarista,AY-082-A-002,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Pro-Max,Syrup,Draksharista,AY-082-A-001,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Axiom,Syrup,Chandanasav,AY-082-A-003,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Dexost,Liquid,Dasamularista,AY-82-A-016,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Sentrox,Liquid,Aswagandharista,AY-82-A-018,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Tryan,Liquid,Amalaki Rasayan,AY-82-A-019,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Pax-male,Capsule,Aswagandharista,AY-82-A-020,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Cu-Nerve,Capsule,Capsicum / Cayeni,AY-82-A-023,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Xingo-E,Capsule,Ginkgo Biloba 120 mg,AY-82-A-024,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Rexodyn,Capsule,Ginseng,AY-82-A-025,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Urovine,Capsule,Puncture Vine,AY-82-A-026,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Ostylon,Capsule,Devil's Claw,AY-82-A-027,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Prove-E,Capsule,Kalozira Oil,AY-82-A-028,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Orcium,Capsule,St. John's Wort,AY-82-A-043,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Pmint,Liquid,Pipermint/Pudina,AY-82-A-029,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Eselux,Powder,Ispaghula Husk,AY-82-A-030,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Femibac,Capsule,Black Cohosh,AY-82-A-031,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Enocia,Capsule,Echinacea,AY-82-A-032,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Elink,Capsule,Horseradish,AY-82-A-033,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Siffin,Capsule,Horsetail,AY-82-A-034,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Filgro,Liquid,Ginseng,AY-82-A-035,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Enfiman,Capsule,Chirata,AY-82-A-036,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Spid,Capsule,Ginger,AY-82-A-037,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Respi,Capsule,Astragalus,AY-82-A-038,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Facotix,Capsule,Water Cress,AY-82-A-039,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Ossica,Capsule,Saw Palmetto,AY-82-A-040,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Tipic,Capsule,Valerian,AY-82-A-042,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Dexost DS,Liquid,Arjunarista,AY-82-A-044,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Silina,Capsule,Spirulina 500 mg,AY-82-A-045,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Gini-E,Capsule,Ginkgo Biloba,AY-82-A-046,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Rexo-E,Tablet,Ginseng,AY-82-A-047,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Rochi Gold,Capsule,Yarrow,AY-82-A-048,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Spid,Liquid,Yarrow,AY-82-A-049,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Limaton,Liquid,Silymarin,AY-82-A-050,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Fruten-B,Liquid,Balarista,AY-82-A-017,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Lemat-E,Capsule,Milk Thistle 70 mg,AY-82-A-021,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Silvalina,Capsule,Spirulina,AY-82-A-022,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Darlic,Capsule,Mucuna Pruriens,AY-82-A-041,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Exod,Syrup,Vasakarista / Vasakasav,AY-82-A-004,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),R-dix,Syrup,Ashokarista,AY-82-A-005,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Cidex,Tablet,Vaskar Lavan,AY-82-A-006,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Favor,Tablet,Brihat Bangeswar,AY-82-A-007,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Ogen,Tablet,Icchabhedi Ras,AY-82-A-008,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Oxy-P,Capsule,Lilabilas,AY-82-A-009,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Cupid,Capsule,Ratibilas Bati,AY-82-A-010,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),E-Flex,Capsule,Nagendra Bati,AY-82-A-011,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Xio-Max,Capsule,Manmathavra Ras,AY-82-A-012,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Inzed,Capsule,Brihat Chandrodaya Makardwaja,AY-82-A-013,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Fitex,Capsule,Kamini Vidravan Ras,AY-82-A-014,Ayurvedic,Not Specified
EMPIRIC LABORATORIES (AYURVEDIC),Emrost,Capsule,Makardhwaj Rasayan,AY-82-A-015,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Hemo Pure,Liquid,Amalaki Rasayan,AY-91-A-053,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Cardo Care,Liquid,Arjunarista,AY-91-A-054,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),CureFev,Liquid,Amritastak Kwath,AY-91-A-055,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Tox Clean,Liquid,Manjisthasav,AY-91-A-056,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),AnPile,Liquid,Abhayarista,AY-91-A-057,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Anap,Oil (Liquid),Ambatari Taila,AY-91-A-058,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),CereCool,Oil (Liquid),Trisati Prasarani Taila,AY-91-A-059,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Hepa Cure,Capsule,Milk Thistle,AY-91-A-060,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Max Join,Capsule,Negundu/Vitex,AY-91-A-061,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Meno-CR-40,Capsule,Black Cohosh,AY-91-A-062,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Max Bone-D,Capsule,Manjistha/Rubia,AY-91-A-063,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),E-GB 60,Capsule,Ginkgo Biloba,AY-91-A-064,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Posta Care,Capsule,Saw Palmetto 160 mg,AY-91-A-065,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),E-Green,Capsule,Asparagus,AY-91-A-066,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Cof,Syrup,Vasaka / Jastishia,AY-91-A-028,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),E-Bone-D,Tablet,Brihat Bat Chintamani,AY-91-A-029,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Dib Off,Tablet,Bahu Mutrantak Ras,AY-91-A-030,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),S-Clean,Powder,Ispaghula Husk,AY-91-A-032,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Fort,Syrup,Balarista,AY-91-A-033,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergoin,Tablet,Brihat Chandrodaya Makardwaja,AY-91-A-034,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),E-OPI,Capsule,Lilabilas,AY-91-A-035,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Penoil,Oil (Liquid),Shri Gopal Taila,AY-91-A-036,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Himsagar,Oil (Liquid),Himsagar Taila,AY-91-A-037,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Green Tea,Powder,Green Tea,AY-91-A-038,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Aro Join,Tablet,Capsicum / Cayeni,AY-91-A-039,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ero Lina,Capsule,Spirulina,AY-91-A-040,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),E-Leuco,Tablet,Parbati Ras,AY-91-A-041,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Soyamix,Powder,Soya Lecithin Vitamineral Mix,AY-91-A-043,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Primrose,Capsule,Evening Primrose Oil,AY-91-A-044,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Etadin,Capsule,Echinacea,AY-91-A-045,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Aro Bion,Tablet,Brihat Vat Gajangkush,AY-91-A-046,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Memo Gain,Tablet,Saraswata Churna,AY-91-A-047,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Libimolt,Semi-Solid,Sukrasanjibani Modak,AY-91-A-007,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Eto Nip,Tablet,Devil's Claw,AY-91-A-042,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Esterine,Liquid,Myrrh,AY-91-A-031,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Germ-X,Hand Sanitizer,Sumatra Benzoin,AY-91-A-069,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ranger,Hand Sanitizer,Sage Cleanser,AY-91-A-067,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Kleen-X,Hand Sanitizer,Woundwort Cleanzer,AY-91-A-068,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ermet,Liquid,Kutajarista,AY-91-A-001,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Mestron,Liquid,Ashokarista,AY-91-A-002,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergoliv,Liquid,Rohitakarista,AY-91-A-003,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Babicon,Liquid,Aravindasav,AY-91-A-004,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Gynover,Liquid,Jirakadyarista / Jirakarista,AY-91-A-005,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergovit,Liquid,Dasamularista,AY-91-A-006,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Libifort,Liquid,Bhimras,AY-91-A-008,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Chyabanprash,Semi-Solid,Chyabanprash,AY-91-A-009,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Hemofresh,Liquid,Saribadyarista,AY-91-A-010,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Libiton,Liquid,Aswagandharista,AY-91-A-011,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Luconil,Liquid,Patrangasav,AY-91-A-012,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Vivion,Liquid,Chandanasav,AY-91-A-013,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Danto Care,Powder,Dashan Sanskar Churna,AY-91-A-014,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Helmitex,Liquid,Mustakadi Kwath,AY-91-A-015,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergopec,Liquid,Kanakasav,AY-91-A-016,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergozim,Liquid,Mustakarista,AY-91-A-017,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Power,Capsule,Joubansatadal,AY-91-A-018,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Night Ex,Capsule,Ratibilas Bati,AY-91-A-019,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergorestore,Capsule,Manmathavra Ras,AY-91-A-020,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Stop,Capsule,Kamini Vidravan Ras,AY-91-A-021,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergovit Plus,Capsule,Makardhwaj Rasayan,AY-91-A-022,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Sol,Capsule,Prameha Setu,AY-91-A-023,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Scab,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-91-A-024,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergovit Gold,Tablet,Brihat Purnachandra Ras,AY-91-A-025,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Nip,Tablet,Nagendra Bati,AY-91-A-026,Ayurvedic,Not Specified
ERGON PHARMACEUTICAL (AY),Ergo Free,Tablet,Nibaran Bati / Sarpagandha Ghana Bati,AY-91-A-027,Ayurvedic,Not Specified
