name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
GAZI LABORATORIES (UNANI) BANGLADESH,Zimad Akzima,Ointment,Zimad Eczema,U-124-A-006,Unani,Not Specified
GAZI LABORATORIES (UNANI) BANGLADESH,Zimad Rahat,Ointment,Zimad Rahat,U-124-A-007,Unani,Not Specified
GAZI LABORATORIES (UNANI) BANGLADESH,Sharbat Diner,Liquid,Sharbat Deenar,U-124-A-008,Unani,Not Specified
GAZI LABORATORIES (UNANI) BANGLADESH,Sharbat Ezaz,Liquid,Sharbat Ejaz,U-124-A-009,Unani,Not Specified
GAZI LABORATORIES (UNANI) BANGLADESH,Sharbat Seb,Liquid,Sharbat Seb,U-124-A-010,Unani,Not Specified
GAZI LABORATORIES (UNANI) BANGLADESH,Sharbat Belgeri,Liquid,Sharbat Belgiri,U-124-A-011,Unani,Not Specified
GENIAL UNANI LABORATORIES,Safuf Jiryan,Powder,Jiryan,U-124-A-043,Unani,Not Specified
GENIAL UNANI LABORATORIES,Laooq Sapistan,Semi-Solid,Laooq Sapistan,U-124-A-046,Unani,Not Specified
GENIAL UNANI LABORATORIES,Fibrogen,Powder,Sufoof Glycin,U-124-A-044,Unani,Not Specified
GENIAL UNANI LABORATORIES,Sufoof Moya,Powder,Sufoof Moya,U-124-A-045,Unani,Not Specified
GENIAL UNANI LABORATORIES,Jowarish Kamuni,Semi-Solid,Jowarish Kamuni,U-124-A-047,Unani,Not Specified
GENIAL UNANI LABORATORIES,Vigori,Liquid,Sharbat Jinsin,U-124-A-015,Unani,Not Specified
GENIAL UNANI LABORATORIES,Qurs Garlitab,Capsule,Qurs Garlitab,U-124-A-041,Unani,Not Specified
GENIAL UNANI LABORATORIES,Fixtulex,Tablet,Habb-e Bawaseer Damavi,U-124-A-029,Unani,Not Specified
GENIAL UNANI LABORATORIES,Sargon,Tablet,Qurs Salajeet,U-124-A-031,Unani,Not Specified
GENIAL UNANI LABORATORIES,Reuton,Tablet,Habb-e Azaraqi,U-124-A-034,Unani,Not Specified
GENIAL UNANI LABORATORIES,Vieax,Tablet,Habb-e Mumsik,U-124-A-032,Unani,Not Specified
GENIAL UNANI LABORATORIES,Siliton,Capsule,Qurs Muhazzil,U-124-A-042,Unani,Not Specified
GENIAL UNANI LABORATORIES,Nishitab,Tablet,Habb-e Nishat,U-124-A-037,Unani,Not Specified
GENIAL UNANI LABORATORIES,Damvin-k,Tablet,Habb-e Bawaseer Badi,U-124-A-025,Unani,Not Specified
GENIAL UNANI LABORATORIES,G- Tizer,Tablet,Habb-e Helteet,U-124-A-039,Unani,Not Specified
GENIAL UNANI LABORATORIES,Diagiton,Tablet,Qurs Ziabit,U-124-A-038,Unani,Not Specified
GENIAL UNANI LABORATORIES,Amborin,Tablet,Habb-e Ambar Momiyaee,U-124-A-019,Unani,Not Specified
GENIAL UNANI LABORATORIES,Cep Munux,Capsule,Habb-e Munish,U-124-A-040,Unani,Not Specified
GENIAL UNANI LABORATORIES,Kabadi,Tablet,Habb-e Kabid Naushadri,U-124-A-028,Unani,Not Specified
GENIAL UNANI LABORATORIES,Ficcus,Tablet,Habb-e Shefa,U-124-A-021,Unani,Not Specified
GENIAL UNANI LABORATORIES,Munum,Tablet,Qurs Shafi,U-124-A-030,Unani,Not Specified
GENIAL UNANI LABORATORIES,Gonorin,Tablet,Habb-e Suzak,U-124-A-033,Unani,Not Specified
GENIAL UNANI LABORATORIES,Panny,Tablet,Habb-e Suranjan,U-124-A-023,Unani,Not Specified
GENIAL UNANI LABORATORIES,Leuma,Tablet,Kushta Qalyee,U-124-A-026,Unani,Not Specified
GENIAL UNANI LABORATORIES,Sialix,Tablet,Habb-e Tinkar,U-124-A-024,Unani,Not Specified
GENIAL UNANI LABORATORIES,Alogen,Tablet,Qurs Asfar,U-124-A-022,Unani,Not Specified
GENIAL UNANI LABORATORIES,G-Tab,Tablet,Habb-e Asgand,U-124-A-018,Unani,Not Specified
GENIAL UNANI LABORATORIES,Bio-Pain,Tablet,Sufoof Pechish,U-124-A-027,Unani,Not Specified
GENIAL UNANI LABORATORIES,Leocovas,Tablet,Habb-e Mudir,U-124-A-035,Unani,Not Specified
GENIAL UNANI LABORATORIES,Nany,Tablet,Sharbat Atfal,U-124-A-017,Unani,Not Specified
GENIAL UNANI LABORATORIES,Genafi,Liquid,Lubub Kabir,U-124-A-014,Unani,Not Specified
GENIAL UNANI LABORATORIES,Seftin,Liquid,Sharbat Misali,U-124-A-005,Unani,Not Specified
GENIAL UNANI LABORATORIES,Skin Ton,Liquid,Sharbat Musaffi,U-124-A-006,Unani,Not Specified
GENIAL UNANI LABORATORIES,Chylogen,Liquid,Sharbat Chylosin,U-124-A-007,Unani,Not Specified
GENIAL UNANI LABORATORIES,Adogen,Liquid,Sharbat Ejaz,U-124-A-008,Unani,Not Specified
GENIAL UNANI LABORATORIES,Majoon Suparipak,Liquid,Majoon Suparipak,U-124-A-009,Unani,Not Specified
GENIAL UNANI LABORATORIES,Jowarish Jalinoos,Semi-Solid,Jowarish Jalinoos,U-124-A-010,Unani,Not Specified
GENIAL UNANI LABORATORIES,Majoon Arad-e Khurma,Semi-Solid,Majoon Arad-e Khurma,U-124-A-011,Unani,Not Specified
GENIAL UNANI LABORATORIES,Sufoof Jigar,Powder,Sufoof Jigar,U-124-A-012,Unani,Not Specified
GENIAL UNANI LABORATORIES,Majoon Mughalliz,Liquid,Majoon Mughalliz,U-124-A-013,Unani,Not Specified
GENIAL UNANI LABORATORIES,Diagen,Liquid,Sharbat Belgiri,U-124-A-016,Unani,Not Specified
GENIAL UNANI LABORATORIES,Asthamaton,Tablet,Habb-e Sual,U-124-A-036,Unani,Not Specified
GENIAL UNANI LABORATORIES,Exoven,Capsule,Spirulina,U-124-A-062,Unani,Not Specified
GENIAL UNANI LABORATORIES,Gibil,Capsule,Ginkgo Biloba,U-124-A-071,Unani,Not Specified
GENIAL UNANI LABORATORIES,Geniton,Liquid,Sharbat Angoor,U-124-A-060,Unani,Not Specified
GENIAL UNANI LABORATORIES,Livagen,Liquid,Sharbat Kabedi,U-124-A-066,Unani,Not Specified
GENIAL UNANI LABORATORIES,Genotic,Capsule,Chirata,U-124-A-067,Unani,Not Specified
GENIAL UNANI LABORATORIES,D-Koftin,Liquid,Sharbat Vasac,U-124-A-069,Unani,Not Specified
GENIAL UNANI LABORATORIES,Genoil,Malam,Tila Jadeed,U-124-A-078,Unani,Not Specified
GENIAL UNANI LABORATORIES,Trifula Syrup,Liquid,Sharbat Amla,U-124-A-049,Unani,Not Specified
GENIAL UNANI LABORATORIES,Saigeton,Liquid,Sharbat Gajar,U-124-A-050,Unani,Not Specified
GENIAL UNANI LABORATORIES,Albacid,Liquid,Sharbat Neelofar,U-124-A-051,Unani,Not Specified
GENIAL UNANI LABORATORIES,Saiton Syrup,Liquid,Sharbat Buzuri,U-124-A-052,Unani,Not Specified
GENIAL UNANI LABORATORIES,Malton Syrup,Liquid,Sharbat Mavez,U-124-A-053,Unani,Not Specified
GENIAL UNANI LABORATORIES,Gawagen Syrup,Liquid,Sharbat Gaozaban,U-124-A-054,Unani,Not Specified
GENIAL UNANI LABORATORIES,Khamira Gawzaban,Semi-Solid,Khamira Gawzaban,U-124-A-055,Unani,Not Specified
GENIAL UNANI LABORATORIES,Lemogen Syrup,Liquid,Arq Maul Lahm,U-124-A-001,Unani,Not Specified
GENIAL UNANI LABORATORIES,Marham Kafuri,Ointment,Marham Kafuri,U-124-A-002,Unani,Not Specified
GENIAL UNANI LABORATORIES,Haemogen,Liquid,Sharbat Faulad,U-124-A-003,Unani,Not Specified
GENIAL UNANI LABORATORIES,Stomagen Syrup,Liquid,Arq Hazim,U-124-A-004,Unani,Not Specified
GENIAL UNANI LABORATORIES,Ladin,Liquid,Sharbat Niswan,U-217-A-056,Unani,Not Specified
GENIAL UNANI LABORATORIES,Sebus,Liquid,Sharbat Jiryani,U-217-A-058,Unani,Not Specified
GENIAL UNANI LABORATORIES,Laxper,Tablet,Qurs Mulayin,U-217-A-085,Unani,Not Specified
GENIAL UNANI LABORATORIES,Genimax,Capsule,Qurs Pudina,U-217-A-084,Unani,Not Specified
GENIAL UNANI LABORATORIES,Isperlax,Powder,Ispaghula Husk,U-217-A-083,Unani,Not Specified
GENIAL UNANI LABORATORIES,Afsan,Capsule,Milk Thistle 70 mg,U-217-A-081,Unani,Not Specified
GENIAL UNANI LABORATORIES,Spalid,Powder,Sufoof Mugalliz,U-217-A-075,Unani,Not Specified
GENIAL UNANI LABORATORIES,Imagen,Capsule,Echinacea,U-217-A-082,Unani,Not Specified
GENIAL UNANI LABORATORIES,Itchigen,Semi-Solid,Majoon Ushba,U-217-A-086,Unani,Not Specified
GENIAL UNANI LABORATORIES,Amrogen,Liquid,Sharbat Amrood,U-217-A-087,Unani,Not Specified
GENIAL UNANI LABORATORIES,Ladigen,Liquid,Sharbat Mudir,U-217-A-088,Unani,Not Specified
GENIAL UNANI LABORATORIES,Asoned,Tablet,Habb-e Surfa,U-217-A-089,Unani,Not Specified
GENIAL UNANI LABORATORIES,Calxbest,Capsule,Kushta Sadaf,U-217-A-091,Unani,Not Specified
GENIAL UNANI LABORATORIES,Kashcare,Oil (Liquid),Rowghan Kadu / Pumpkin Oil,U-217-A-092,Unani,Not Specified
GENIAL UNANI LABORATORIES,Renal-G,Capsule,Gohkshura Seed,U-217-A-093,Unani,Not Specified
GENIAL UNANI LABORATORIES,Ecegen,Liquid,Sharbat Muaddil,U-217-A-094,Unani,Not Specified
GENIAL UNANI LABORATORIES,Test Oil,Ointment,Tila Mushki,U-217-A-095,Unani,Not Specified
GENIAL UNANI LABORATORIES,Strocap,Capsule,Ginseng,U-217-A-096,Unani,Not Specified
GENIAL UNANI LABORATORIES,Metaseb,Liquid,Sharbat Seb,U-217-A-097,Unani,Not Specified
GENIAL UNANI LABORATORIES,Vecotax,Liquid,Sharbat Santara,U-217-A-070,Unani,Not Specified
GENIAL UNANI LABORATORIES,Insu-Cap,Capsule,Rehmania,U-217-A-090,Unani,Not Specified
GENIAL UNANI LABORATORIES,Bir-X,Tablet,Qurs Ehtelam,U-217-A-061,Unani,Not Specified
GENIAL UNANI LABORATORIES,R-Tix,Semi-Solid,Etrifal Ustukhudus,U-217-A-063,Unani,Not Specified
GENIAL UNANI LABORATORIES,Calotex,Capsule,Ashwagandha,U-217-A-080,Unani,Not Specified
GENIAL UNANI LABORATORIES,Geni-Fort,Liquid,Sharbat Hayateen Murakkab,U-217-A-098,Unani,Not Specified
GENMARK UNANI LABORATORIES,Fitovit,Liquid,Sharbat Seb,U-161-A-041,Unani,Not Specified
GENMARK UNANI LABORATORIES,Paruvit,Capsule,Wild Carrot,U-161-A-042,Unani,Not Specified
GENMARK UNANI LABORATORIES,Biloxi,Capsule,Ginkgo Biloba,U-161-A-043,Unani,Not Specified
GENMARK UNANI LABORATORIES,Genvas,Liquid,Vasaka / Jastishia,U-161-A-044,Unani,Not Specified
GENMARK UNANI LABORATORIES,Bonstart,Capsule,Manjistha/Rubia,U-161-A-045,Unani,Not Specified
GENMARK UNANI LABORATORIES,Equitin,Capsule,Horsetail,U-161-A-047,Unani,Not Specified
GENMARK UNANI LABORATORIES,Xydafil,Capsule,Hwema Bark Drink,U-161-A-048,Unani,Not Specified
GENMARK UNANI LABORATORIES,Virosol,Liquid,Sage Cleanser,U-99-A-033,Unani,Not Specified
GENMARK UNANI LABORATORIES,Pilosis,Capsule,Horse Chestnut,U-161-A-046,Unani,Not Specified
GENMARK UNANI LABORATORIES,Alkagen,Liquid,Sharbat Buzuri,U-99-A-001,Unani,Not Specified
GENMARK UNANI LABORATORIES,Ferrosource,Liquid,Sharbat Faulad,U-99-A-003,Unani,Not Specified
GENMARK UNANI LABORATORIES,Carmogen,Liquid,Arq Hazim,U-99-A-004,Unani,Not Specified
GENMARK UNANI LABORATORIES,Luncare,Liquid,Sharbat Sadar,U-99-A-005,Unani,Not Specified
GENMARK UNANI LABORATORIES,Femsmila,Liquid,Sharbat Niswan,U-99-A-006,Unani,Not Specified
GENMARK UNANI LABORATORIES,Metavit,Liquid,Sharbat Misali,U-99-A-009,Unani,Not Specified
GENMARK UNANI LABORATORIES,Gelex,Liquid,Sharbat Deenar,U-99-A-010,Unani,Not Specified
GENMARK UNANI LABORATORIES,Gensy,Liquid,Sharbat Jinsin,U-99-A-011,Unani,Not Specified
GENMARK UNANI LABORATORIES,Sait,Liquid,Faulad Saiyal,U-99-A-012,Unani,Not Specified
GENMARK UNANI LABORATORIES,Nishat Moonbow,Capsule,Habb-e Nishat,U-99-A-013,Unani,Not Specified
GENMARK UNANI LABORATORIES,Dulocap,Capsule,Habb-e Mumsik,U-99-A-014,Unani,Not Specified
GENMARK UNANI LABORATORIES,Ostosis,Capsule,Kushta Khare Mohra,U-99-A-015,Unani,Not Specified
GENMARK UNANI LABORATORIES,Nugen,Capsule,Habb-e Hayaeen Murakkab,U-99-A-016,Unani,Not Specified
GENMARK UNANI LABORATORIES,Gefit,Capsule,Habb-e Hayateen Murakkab Jawahirdar,U-99-A-017,Unani,Not Specified
GENMARK UNANI LABORATORIES,Winfera,Capsule,Water Cress,U-99-A-018,Unani,Not Specified
GENMARK UNANI LABORATORIES,Cohage,Capsule,Cowhage,U-99-A-019,Unani,Not Specified
GENMARK UNANI LABORATORIES,Rosap,Capsule,Congorosa,U-99-A-020,Unani,Not Specified
GENMARK UNANI LABORATORIES,Capsidyne,Capsule,Cayeni,U-99-A-021,Unani,Not Specified
GENMARK UNANI LABORATORIES,Neprolus,Capsule,Puncture Vine,U-99-A-022,Unani,Not Specified
GENMARK UNANI LABORATORIES,Diamark,Capsule,Syzygium,U-99-A-023,Unani,Not Specified
GENMARK UNANI LABORATORIES,Viex,Capsule,Ginseng,U-99-A-024,Unani,Not Specified
GENMARK UNANI LABORATORIES,Synofix,Capsule,Devil's Claw,U-99-A-025,Unani,Not Specified
GENMARK UNANI LABORATORIES,Spagen,Capsule,Negundu/Vitex,U-99-A-026,Unani,Not Specified
GENMARK UNANI LABORATORIES,Raif,Capsule,Horseradish,U-99-A-027,Unani,Not Specified
GENMARK UNANI LABORATORIES,Silistin,Capsule,Milk Thistle,U-99-A-028,Unani,Not Specified
GENMARK UNANI LABORATORIES,Spadiet,Capsule,Spirulina,U-99-A-029,Unani,Not Specified
GENMARK UNANI LABORATORIES,Gist,Liquid,Sharbat Jist,U-99-A-030,Unani,Not Specified
GENMARK UNANI LABORATORIES,Kablin,Liquid,Sharbat Hayateen Murakkab,U-99-A-031,Unani,Not Specified
GENMARK UNANI LABORATORIES,Grapa,Syrup,Andrographis,U-99-A-032,Unani,Not Specified
GENMARK UNANI LABORATORIES,Hemomark,Liquid,Sharbat Musaffi,U-99-A-034,Unani,Not Specified
GENMARK UNANI LABORATORIES,Kinmark,Cream,Marham Mudammil,U-99-A-035,Unani,Not Specified
GENMARK UNANI LABORATORIES,Laxomark,Powder,Ispaghula Husk,U-99-A-036,Unani,Not Specified
GENMARK UNANI LABORATORIES,Coolgen,Syrup,Congorosa,U-99-A-037,Unani,Not Specified
GENMARK UNANI LABORATORIES,Jopain,Cream,Capsicum / Cayeni,U-99-A-038,Unani,Not Specified
GENMARK UNANI LABORATORIES,Welkin,Cream,Phytolacca,U-99-A-039,Unani,Not Specified
GENMARK UNANI LABORATORIES,Defolia,Syrup,Manjistha/Rubia,U-99-A-040,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Alkengi,Liquid,Sharbat Kaknaj,U-308-A-031,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Azvent,Liquid,Sharbat Arzani,U-308-A-032,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Branovit,Liquid,Sharbat Dimaghi,U-308-A-033,Unani,Not Specified
GK PHARMA (UNANI) LTD.,LLD,Liquid,Sharbat Tamarind,U-308-A-034,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Aptorex,Liquid,Sharbat Samarat,U-308-A-035,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Tushi,Liquid,Sharbat Zoofa,U-308-A-036,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Tonicard,Liquid,Sharbat Sandal,U-308-A-037,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Alkocin,Liquid,Sharbat Santara,U-308-A-038,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Pyronil,Liquid,Arq Bukhar,U-308-A-039,Unani,Not Specified
GK PHARMA (UNANI) LTD.,G-Kolin,Capsule,Habb-e Musaffi,U-308-A-040,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Xtrimo,Capsule,Habb-e Ahmar,U-308-A-041,Unani,Not Specified
GK PHARMA (UNANI) LTD.,4-Health,Capsule,Habb-e Asabin,U-308-A-042,Unani,Not Specified
GK PHARMA (UNANI) LTD.,HTLD,Tablet,Habb-e Fishar,U-308-A-043,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Banacol,Tablet,Habb-e Humma,U-308-A-044,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Asthmacure,Liquid,Sharbat Sual,U-308-A-045,Unani,Not Specified
GK PHARMA (UNANI) LTD.,IG,Capsule,Qurs Riahin,U-308-A-046,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Sotvex,Capsule,Qurs Garlitab,U-308-A-047,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Aremin,Capsule,Qurs Rehmin,U-308-A-048,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Chebula,Tablet,Qurs Pechish,U-308-A-049,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Anasol,Tablet,Qurs Neem,U-308-A-050,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Herbojin,Liquid,Sharbat Misali,U-308-A-001,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Revejin,Liquid,Sharbat Jinsin,U-308-A-002,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Revoplex,Liquid,Arq Amberin,U-308-A-003,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Aple,Liquid,Sharbat Seb,U-308-A-004,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holyliv,Liquid,Sharbat Deenar,U-308-A-005,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Hazmin,Liquid,Sharbat Hazmina,U-308-A-006,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Surakta,Liquid,Sharbat Musaffi,U-308-A-007,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Joysun,Liquid,Arq Lahsun,U-308-A-008,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Vasicova,Liquid,Sharbat Ejaz,U-308-A-009,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Menscor,Liquid,Sharbat Sailan,U-308-A-010,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Munish,Capsule,Qurs Mubahhi,U-308-A-011,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Nishat,Tablet,Habb-e Nishat,U-308-A-012,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Dicure,Capsule,Qurs Ziabit,U-308-A-013,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Alomat,Capsule,Habb-e Suranjan,U-308-A-014,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Revotum,Tablet,Habb-e Ambari,U-308-A-015,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Pinnacle Dicare,Capsule,Sufoof Gurmar,U-308-A-016,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Toxnil,Liquid,Sharbat Talkh,U-308-A-017,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Arusha,Liquid,Sharbat Khansina,U-308-A-018,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holyplex,Liquid,Sharbat Amrood,U-308-A-019,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Maxtrim,Capsule,Habb-e Kibreet,U-308-A-020,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Herbocal-D,Capsule,Habb-e Marwareedi,U-308-A-021,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Dyzamin,Liquid,Sharbat Zanjabeel,U-308-A-022,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Holy Ushba,Liquid,Sharbat Ushba,U-308-A-023,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Fresgen,Capsule,Habb-e Hayaeen Murakkab,U-308-A-024,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Reuleve,Capsule,Qurs Awja,U-308-A-025,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Melodex,Tablet,Qurs Imsaki,U-308-A-026,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Frebac,Tablet,Habb-e Suzak,U-308-A-027,Unani,Not Specified
GK PHARMA (UNANI) LTD.,GK Liv,Liquid,Sharbat Chylosin,U-308-A-028,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Arecona,Capsule,Habb-e Hamal,U-308-A-029,Unani,Not Specified
GK PHARMA (UNANI) LTD.,Ranom,Tablet,Qurs Hazmol,U-308-A-030,Unani,Not Specified
GLORY LABORATORIES (UNANI),Habbe Sual,Tablet,Habb-e Sual,U-177-A-023,Unani,Not Specified
GLORY LABORATORIES (UNANI),Hemogin Syrup,Liquid,Sharbat Faulad,U-090-A-001,Unani,Not Specified
GLORY LABORATORIES (UNANI),Peptina Syrup,Liquid,Arq Nankha,U-090-A-012,Unani,Not Specified
GLORY LABORATORIES (UNANI),Hepacon Syrup,Liquid,Sharbat Deenar,U-090-A-009,Unani,Not Specified
GLORY LABORATORIES (UNANI),Extusiv Syrup,Liquid,Sharbat Ejaz,U-090-A-011,Unani,Not Specified
GLORY LABORATORIES (UNANI),Septilla Syrup,Liquid,Sharbat Musaffi,U-090-A-003,Unani,Not Specified
GLORY LABORATORIES (UNANI),Leucorin Syrup,Liquid,Sharbat Sailan,U-090-A-010,Unani,Not Specified
GLORY LABORATORIES (UNANI),Diarol Syrup,Liquid,Sharbat Kurchi,U-090-A-013,Unani,Not Specified
GLORY LABORATORIES (UNANI),Newcare Syrup,Liquid,Sharbat Tiflin,U-090-A-008,Unani,Not Specified
GLORY LABORATORIES (UNANI),Genevine-D Syrup,Liquid,Sharbat Jinsin,U-090-A-007,Unani,Not Specified
GLORY LABORATORIES (UNANI),G-Seb Syrup,Liquid,Sharbat Seb,U-090-A-014,Unani,Not Specified
GLORY LABORATORIES (UNANI),Camol Ointment,Ointment,Marham Ajeeb,U-090-A-006,Unani,Not Specified
GLORY LABORATORIES (UNANI),Omle Powder,Powder,Sufoof Mundamil,U-090-A-015,Unani,Not Specified
GLORY LABORATORIES (UNANI),Leucorin 500 mg Tablet,Tablet,Qurs Sailan,U-090-A-017,Unani,Not Specified
GLORY LABORATORIES (UNANI),Ziabit 750 mg Tablet,Tablet,Qurs Ziabit,U-090-A-020,Unani,Not Specified
GLORY LABORATORIES (UNANI),Momiyaee 500 mg Tablet,Tablet,Habb-e Ambar Momiyaee,U-090-A-019,Unani,Not Specified
GLORY LABORATORIES (UNANI),Pech 500 mg Tablet,Tablet,Qurs Pechish,U-090-A-016,Unani,Not Specified
GLORY LABORATORIES (UNANI),Luteum 500 mg Tablet,Tablet,Qurs Awja,U-090-A-022,Unani,Not Specified
GLORY LABORATORIES (UNANI),Sarpin 500 mg Tablet,Tablet,Qurs Shafi,U-090-A-021,Unani,Not Specified
GLORY LABORATORIES (UNANI),Exodin 500mg Tablet,Tablet,Habb-e Yarqan,U-090-A-023,Unani,Not Specified
GLORY LABORATORIES (UNANI),Momiyaee 500mg Capsule,Capsule,Habb-e Ambar Momiyaee,U-090-A-023,Unani,Not Specified
GLORY LABORATORIES (UNANI),G.AC Capsule,Capsule,Sufoof Jurhin,U-090-A-024,Unani,Not Specified
GLORY LABORATORIES (UNANI),Glozyme Capsule,Capsule,Qurs Hazmina,U-090-A-025,Unani,Not Specified
GLORY LABORATORIES (UNANI),Urml 500 mg Capsule,Capsule,Habb-e Nishat,U-090-A-026,Unani,Not Specified
GLORY LABORATORIES (UNANI),Cinamon Capsule,Capsule,Qurs Ushba,U-090-A-027,Unani,Not Specified
GLORY LABORATORIES (UNANI),G.Buzuri,Liquid,Sharbat Buzuri,U-090-A-028,Unani,Not Specified
GLORY LABORATORIES (UNANI),Waram 500 mg Capsule,Capsule,Qurs Deedan,U-090-A-029,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Ginkor,Capsule,Ginkgo Biloba 500 mg,U-147-A-030,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),G-Bio,Capsule,Brewers Yeast,U-147-A-031,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),EPO-G,Capsule,Evening Primrose Oil,U-147-A-032,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Jerina,Capsule,Kushta Sadaf,U-147-A-033,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Multina,Capsule,Ashwagandha (Winter Cherry),U-147-A-034,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),G-Exo,Capsule,Kushta Khare Mohra,U-147-A-035,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Genovas,Capsule,Sufoof Suranjan,U-147-A-036,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Cervilon,Capsule,Qurs Awja,U-147-A-037,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),G-Pain,Capsule,Habb-e Suranjan,U-147-A-039,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Nuvex,Capsule,Qurs Muqavvi Khas,U-147-A-040,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),G-Sec,Capsule,Habb-e Papita,U-147-A-041,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Viracid,Capsule,Habb-e Asabin,U-147-A-038,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Geoses,Liquid,Arq Poodina,U-197-A-057,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Groon,Liquid,Sharbat Faulad,U-147-A-001,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Ezalin,Liquid,Sharbat Ejaz,U-147-A-002,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Refit,Liquid,Sharbat Gaozaban,U-147-A-004,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),U-Care,Liquid,Sharbat Buzuri,U-147-A-005,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Livsel,Liquid,Sharbat Deenar,U-147-A-008,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Rich-M,Capsule,Sotamul,U-197-A-042,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Cogin,Capsule,Ginkgo Biloba 120 mg,U-197-A-043,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Silbia,Capsule,Milk Thistle 140 mg,U-197-A-044,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Rich-S,Capsule,Spirulina,U-197-A-045,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Fibro Plus,Powder,Ispaghula Husk,U-197-A-046,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Fortex,Capsule,Hwema Bark Drink,U-197-A-047,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Rich-B,Tablet,Capsicum / Cayeni,U-197-A-048,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Rich-D,Tablet,Devil's Claw 520 mg,U-197-A-049,Unani,Not Specified
GOOD HEALTH LABORATORIES (UNANI),Fiton,Semi-Solid,Majoon Arad-e Khurma,U-197-A-050,Unani,Not Specified
