name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
MAXFAIR & COMPANY LTD. HOMOEO,Calcarea Sulphurica,Tablet,Calcarea Sulphurica,H-46-A-007,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-46-A-008,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-46-A-009,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kali Muriaticum,Tablet,Kali Muriaticum,H-46-A-010,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-46-A-011,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Magnesia Phosphorica,Tablet,Magnesia Phosphorica,H-46-A-012,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-46-A-013,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Natrum Muriaticum,Tablet,Natrum Muriaticum,H-46-A-014,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Natrum Sulphuricum,Tablet,Natrum Sulphuricum,H-46-A-015,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Silicea,Tablet,Silicea,H-46-A-016,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Antim Crude 3X,Tablet,Antim Crude 3X,H-46-A-017,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Antim Tart 3X,Tablet,Antim Tart 3X,H-46-A-018,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Santonine 3X,Tablet,Santonine 3X,H-46-A-019,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acidum Phosphoricum 1X,Liquid,Acidum Phosphoricum 1X,H-46-A-020,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acidum Nitricum 1X,Liquid,Acidum Nitricum 1X,H-46-A-021,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Agnus Castus,Liquid,Not Specified,H-46-A-022,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Alfalfa,Liquid,Not Specified,H-46-A-023,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Amyl Nitrosum 1X,Liquid,Amyl Nitrosum 1X,H-46-A-024,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Apis Mellifica,Liquid,Not Specified,H-46-A-025,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Arnica Montana,Liquid,Not Specified,H-46-A-026,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Terminalia Arjuna,Liquid,Not Specified,H-46-A-027,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Asoka,Liquid,Not Specified,H-46-A-028,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Avena Sativa,Liquid,Not Specified,H-46-A-029,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Berberis Vulgaris,Liquid,Not Specified,H-46-A-030,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Belladonna,Liquid,Not Specified,H-46-A-031,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Bryonia Alba,Liquid,Not Specified,H-46-A-032,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cantharis,Liquid,Not Specified,H-46-A-033,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Calendula Off,Liquid,Not Specified,H-46-A-034,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ceanothus Am,Liquid,Not Specified,H-46-A-035,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Chelidonium Majus,Liquid,Not Specified,H-46-A-036,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cina,Liquid,Not Specified,H-46-A-037,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Crataegus Ox,Liquid,Not Specified,H-46-A-038,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Gossypium,Liquid,Not Specified,H-46-A-039,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Hydrastis Can,Liquid,Not Specified,H-46-A-040,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kalmegh,Liquid,Not Specified,H-46-A-041,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ipecac,Liquid,Not Specified,H-46-A-042,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kreosote 2X,Liquid,Kreosote 2X,H-46-A-043,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Mullein,Liquid,Not Specified,H-46-A-044,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Phytolacca Decandra,Liquid,Not Specified,H-46-A-045,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Pinus Lamb,Liquid,Not Specified,H-46-A-046,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Plantago Major,Liquid,Not Specified,H-46-A-047,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Pulsatilla,Liquid,Not Specified,H-46-A-048,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Rhus Tox,Liquid,Not Specified,H-46-A-049,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Blatta Orientalis,Liquid,Not Specified,H-46-A-050,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Buchi,Liquid,Not Specified,H-46-A-051,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Syzygium Jambolanum,Liquid,Not Specified,H-46-A-053,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Capsicum Annuum,Liquid,Not Specified,H-46-A-054,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Borax,Liquid,Not Specified,H-46-A-055,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Uranium Nitricum,Liquid,Not Specified,H-46-A-056,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Oleum Jec,Liquid,Not Specified,H-46-A-057,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Hepar Sulph Trituration,Tablet,Heper Sulphurics Calcareum,H-46-A-058,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Merc Sol Trituraion,Tablet,Merc Sol Trituration,H-46-A-059,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Selenium Trituration,Tablet,Selenium,H-46-A-060,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Titanium Trituration,Tablet,Titanium,H-46-A-061,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Amloki,Liquid,Not Specified,H-46-A-062,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Podophyllum,Liquid,Not Specified,H-46-A-063,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ars Sulph Flav,Tablet,Ars Sulph Flav,H-46-A-064,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Graphites,Tablet,Graphites,H-46-A-065,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ova Tosta,Tablet,Ova Tosta,H-46-A-066,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ashvagandha,Liquid,Not Specified,H-46-A-067,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cassia Soph,Liquid,Not Specified,H-46-A-068,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aralia R,Liquid,Not Specified,H-46-A-069,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Abroma Aug,Liquid,Not Specified,H-46-A-070,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Echinacea A,Liquid,Not Specified,H-46-A-071,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Salix Nig,Liquid,Not Specified,H-46-A-072,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Rouwolfia Ser,Liquid,Not Specified,H-46-A-073,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Thuja Occ,Liquid,Not Specified,H-46-A-074,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aesculus Hip,Liquid,Not Specified,H-46-A-075,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Colocynthis,Liquid,Not Specified,H-46-A-076,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Sabal Ser,Liquid,Not Specified,H-46-A-077,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Hamamelis Virginiana,Liquid,Not Specified,H-46-A-078,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Damiana,Liquid,Not Specified,H-46-A-079,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Jaborandi,Liquid,Not Specified,H-46-A-080,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Urtica Urens,Liquid,Not Specified,H-46-A-081,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Senecio Aureus,Liquid,Not Specified,H-46-A-082,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Passiflora Inc,Liquid,Not Specified,H-46-A-083,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aesculus Hip,Ointment,Not Specified,H-46-A-084,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Graphites,Ointment,Graphites 1X,H-46-A-085,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Hamamelis,Ointment,Not Specified,H-46-A-086,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cantharis,Ointment,Not Specified,H-46-A-087,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Rhus Tox,Ointment,Not Specified,H-46-A-088,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Arnica,Ointment,Not Specified,H-46-A-089,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Calendula,Ointment,Not Specified,H-46-A-090,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Allium Cepa,Liquid,Not Specified,H-46-A-091,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Allium Sativum,Liquid,Allium Sativum,H-46-A-092,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aurum Mur Nat,Tablet,Aurum Muriaticum Natronatum 3X,H-46-A-093,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Baptisia Tinctoria,Liquid,Not Specified,H-46-A-094,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Berberis Aquifolium,Liquid,Not Specified,H-46-A-095,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Carduus Marianus,Liquid,Not Specified,H-46-A-096,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Carica Papaya,Liquid,Not Specified,H-46-A-097,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Caulophyllium Thalictroides,Liquid,Not Specified,H-46-A-098,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cephalandra Indica,Liquid,Not Specified,H-46-A-099,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Chionanthus Virginica,Liquid,Not Specified,H-46-A-100,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cholesterinum,Tablet,Cholesterinum 3X,H-46-A-101,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Collinsonia Candensis,Liquid,Not Specified,H-46-A-102,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Condurango,Liquid,Not Specified,H-46-A-103,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cyclamen Europaeum,Liquid,Not Specified,H-46-A-104,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Fraxinus Americana,Liquid,Not Specified,H-46-A-105,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ginkgo Biloba,Liquid,Not Specified,H-46-A-106,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ginseng,Liquid,Not Specified,H-46-A-107,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Glonoinum 2X,Liquid,Glonoinum 2X,H-46-A-108,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Alstonia Scho,Liquid,Not Specified,H-46-A-146,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Anacardium Ori,Liquid,Not Specified,H-46-A-147,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Asafoetida,Liquid,Asafoetida,H-46-A-148,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Calotropis Gig,Liquid,Not Specified,H-46-A-149,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Chirata,Liquid,Not Specified,H-46-A-150,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Desmodium G,Liquid,Not Specified,H-46-A-151,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Dioscorea V,Liquid,Not Specified,H-46-A-152,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Euphrasia Off,Liquid,Not Specified,H-46-A-153,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Gelsemium,Liquid,Gelsemium Sempervirens,H-46-A-154,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Abroma R,Liquid,Not Specified,H-46-A-184,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acalypha Indica,Liquid,Not Specified,H-46-A-185,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Achyranthes,Liquid,Not Specified,H-46-A-186,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aegle Folia,Liquid,Not Specified,H-46-A-187,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aegle Mar,Liquid,Not Specified,H-46-A-188,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aloe Soc,Liquid,Aloe Socotrina,H-46-A-189,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Azadirachta,Liquid,Not Specified,H-46-A-190,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Balsum Peru,Liquid,Balsum Peru.,H-46-A-191,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Bryophyllum/Patharkuchi,Liquid,Not Specified,H-46-A-192,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Caladium Seg,Liquid,Not Specified,H-46-A-193,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cimicifuga R/Actaea R,Liquid,Not Specified,H-46-A-194,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cinnamon/Cinnan\momum,Liquid,Cinnamon Oil,H-46-A-95,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cynodon Dactylon/Durba,Liquid,Not Specified,H-46-A-196,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Digitalis P,Liquid,Not Specified,H-46-A-197,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Drosera R,Liquid,Not Specified,H-46-A-199,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ficus Indica,Liquid,Ficus Indica,H-46-A-200,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Fucus Vesi,Liquid,Not Specified,H-46-A-201,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Guaiacum,Liquid,Not Specified,H-46-A-202,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Haritaki,Liquid,Haritaki,H-46-A-203,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ocimum San,Liquid,Not Specified,H-46-A-204,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Quassia Am,Liquid,Not Specified,H-46-A-205,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Sanguinaria Can,Liquid,Sanguinaria Canadensis,H-46-A-206,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Alumina,Liquid,Alumina 3X,H-46-A-208,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Argent Nit 1X,Liquid,Argentum Nit.,H-46-A-215,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Aurum Met,Liquid,Aurum Metallicum 3X,H-46-A-218,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Baryta Carb,Liquid,Baryta Carbonica 3X,H-46-A-234,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Baryta IOD,Liquid,Baryta Iodata 3X,H-46-A-235,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cal Carb,Liquid,Calcarea Carb,H-46-A-236,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Causticum 1X,Liquid,Not Specified,H-46-A-239,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cuprum Met,Liquid,Cuprum Metallicum 3X,H-46-A-240,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kali Brom,Liquid,Kali Bromatum 3X,H-46-A-245,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Mag Carb,Liquid,Magnesia Carbonica 3X,H-46-A-247,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Merc Corr,Liquid,Merc Cor 3x,H-46-A-248,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Merc Dul,Liquid,Mercurius Dulcis 3X,H-46-A-249,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Merc Pot Iod,Liquid,Merc Pot Iod 3X,H-46-A-250,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ginkomax,Tablet,Ginkgo,H-46-A-262,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Sabamax,Tablet,Sabal Serrulata,H-46-A-264,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Dolichos P,Tablet,Dolichos Pruriens,H-46-A-198,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Acet 2X,Tablet,Ammonium Aceticum,H-46-A-209,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Benz,Tablet,Ammonium Benzoicum,H-46-A-210,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Carb,Tablet,Ammonium Carbonicum,H-46-A-211,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Caust 2X,Tablet,Ammonium Causticum,H-46-A-212,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Mur 1X,Tablet,Ammonium Muriaticum,H-46-A-213,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ammon Phos,Tablet,Ammonium Phosphoricum,H-46-A-214,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Arsenic Alb,Tablet,Arsenicum Album,H-46-A-216,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,ARS SULPH RUB,Liquid,Arsenicum Sulphuratum Rubrum 3X,H-46-A-217,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Acetic 1X,Tablet,Aceticum Acidum,H-46-A-219,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Benz 2X,Tablet,Acid Benzoic,H-46-A-220,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Butyric 2X,Tablet,Butyricum Acidum,H-46-A-221,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Chromic 2X,Tablet,Chromicum Acidum,H-46-A-222,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Citricum 1X,Tablet,Citricum Acidum,H-46-A-223,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Fluor 1X,Tablet,Hydrofluoricum Acidum,H-46-A-224,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Formic 1X,Tablet,Formicum Acidum,H-46-A-225,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Lactic 1X,Tablet,Lacticum Acidum,H-46-A-226,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Mur 1X,Tablet,Muriaticum Acidum,H-46-A-227,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Oxalic 1X,Tablet,Oxalicum Acidum,H-46-A-228,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Picric 2X,Tablet,Picricum Acidum,H-46-A-229,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Salicylic 1X,Tablet,Salicylicum Acidum,H-46-A-230,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Sulph 1X,Tablet,Acid Sulph.,H-46-A-231,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid TArt 1X,Tablet,Tartaricum Acidum,H-46-A-233,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cal Hypophos 2X,Tablet,Calcarea Hypophosphorosa,H-46-A-237,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Cuprum Sulph 2X,Tablet,Cuprum Sulphuricum,H-46-A-241,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ferrum Ars,Tablet,Ferrum Arsenicicum,H-46-A-242,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Ferrum Mur 1X,Tablet,Ferrum Muriaticum,H-46-A-243,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Formalin 2X,Tablet,Alcohol Content,H-46-A-244,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Kali Iod 1X,Tablet,Kali Iodatum,H-46-A-246,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Naphthalinum 2X,Tablet,Naphthalene,H-46-A-251,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Natrum Carb 1X,Tablet,Natrum Carbonicum,H-46-A-252,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Nat Nit 1X,Tablet,Natrum Nitricum,H-46-A-253,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Petroleum 1X,Tablet,Not Specified,H-46-A-254,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Phosphorus 3X,Tablet,Phosphorus,H-46-A-255,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Sulphur Iod 3X,Tablet,Not Specified,H-46-A-256,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Tellurium,Tablet,Tellurium 3X,H-46-A-257,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Terebinthina 1X,Tablet,Terebinthina,H-46-A-258,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,"Zinomax 1X, 2X, 3X, 6X",Tablet,Zinomax,H-46-A-260,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,"Cardomax 1X, 2X, 3X, 6X",Tablet,Cardomax,H-46-A-261,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,"Nervomax 1X, 2X, 3X, 6X",Tablet,Nervomax,H-46-A-263,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Globules,Solid,Globules,H-46-A-52,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Acid Carb 2X,Liquid,Acid Carb 2X (Acidum Carbolicum),H-46-A-145,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,GUNPOWDER,Tablet,Gun Powder,H-46-A-109,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,HEKLA LAVA,Tablet,Hekla Lava/Hecla Lava,H-46-A-110,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,KALI BICHROM,Liquid,Kali Bich,H-46-A-112,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,HOLARRHENA ANTIDYSENTERICA,Liquid,Not Specified,H-46-A-113,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Lecithin,Liquid,Not Specified,H-46-A-114,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Lycopodium Clavatum,Liquid,Not Specified,H-46-A-115,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Millefolium,Liquid,Not Specified,H-46-A-116,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Myristica Sebifera,Liquid,Not Specified,H-46-A-117,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Teucrium Marum Verum,Liquid,Not Specified,H-46-A-118,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Viburnum Opulus,Liquid,Not Specified,H-46-A-119,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,Xanthoxylum Fraxineum,Liquid,Not Specified,H-46-A-120,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,MENTOMAX,Liquid,Not Specified,H-46-A-121,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,AZOMIN,Liquid,Aconite Nap 6x + Bryonia 6x + Eupatorium purp 6x + Gelsemium 6x + Ipecac 6X + Phosphorus 12x,H-46-A-122,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,NUTRUMAX,Tablet,Arsenicum Alb 5X + Bismutum Subnitricum 2X + Capsicum 5X + Iris 3X + Robinia Pseudacacia,H-46-A-123,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,NEUMATOX,Drops,Not Specified,H-46-A-124,Homeopathic,Not Specified
MAXFAIR & COMPANY LTD. HOMOEO,ALFA ALFA PLUS,Syrup,Not Specified,H-46-A-125,Homeopathic,Not Specified
